Address Line 1,Address Line 2,Area Manager,Breakfast,Cakes,City,Concept,Core Menu,Country,DMA Code,DMA Name,District Code,District Name,Drive-thru,Escalation 1,Escalation 2,Franchisee Email,Franchisee Name,Franchisee Phone,Last Modernization Date,Open Date,Region Code,Region Name,Store Email,Store Name,Store Number,Store Phone,Temp Closed,Venue Type,ZIP
Lazaro Cardenas #1691,Fraccionamiento Playa Azul,edgar.deluna@operadora-colima.com,N,Y,Manzanillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX10,Franquicias Del Puerto S.A. DE C.V.,N,,jesus.orozco@operadora-colima.com,juan.orozco@operadora-colima.com,Franquicias Del Puerto S.A. DE C.V.,0115213121395022,2024-03-08,2024-03-08,MEX,Mexico,dq.brisas@operadora-colima.com,DQ Las Brisas,71974,0113146887298,N,Mall - In-line,28218
"Avenida Tulúm, Súper Manzana #7 M. 4, L-1",Benito Juarez,,N,N,Cancun,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2024-05-03,2024-05-03,MEX,Mexico,americascancunofp@outlook.com,Dairy Queen Americas,71977,0119982363391,N,Mall - In-line,77500
Blvd. Efrain Lopez Sanchez #900 Fracc Palma Real,,kimberlymaldonado@dqtorreon.com.mx,N,Y,Torreon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX04,Deiri King,Y,,b_l_h@hotmail.com,fvillalobosfajardo@hotmail.com,Deiri King S A De C V,0115218711319533,2024-06-26,2024-06-26,MEX,Mexico,dqvinedos@dqtorreon.com.mx,DQ Viñedos,72005,011528711319533,N,Free-Standing,27023
Boulevard Manuel Gómez Morín #595,Villa Magna,,N,Y,San Luis Potosi,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX12,Organizacion Rodper,Y,,direccion.operativa.dq@madapal.com,alberto.rodriguez@madapal.com,Organizacion Rodper Sa De Cv,0115214441880971,,,MEX,Mexico,dairyqueen.villamagna@madapal.com,Villa Magna,72008,,N,Free-Standing,78183
Avenida de la industria N°10627,Colonia Tampico,areli@grupokuale.com.mx,N,Y,Altamira,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX09,Helados Mafis,Y,marco@grupokuale.com.mx,manuelr@grupokuale.com.mx,gda@grupokuale.com.mx,Helados Mafis S A De C V,0115218331102412,2024-07-18,2024-07-18,MEX,Mexico,dqaltamirante@gmail.com,DQ Norte,72009,0118332171818,N,Free-Standing,89605
"Blvd. Aeropuerto Miguel Aleman No.55 Esq Paseo Tollocan, Local 04, Col. Parque Industrial Lerma","Lerma, State of Mexico",lmartinez@hdgmx.com,N,Y,Toluca,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2024-05-07,2024-05-07,MEX,Mexico,dqstoluca@hdgmx.com,Dairy Queen Sendero Toluca,72037,0117224882817,N,Mall - In-line,52000
Calle Carretera Libre Tijuana - Ensenada # 300 Local C-21,"Plaza Pabellon Rosarito Gran, Reforma District",bflores@ggef.mx,N,Y,Playas de Rosarito,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-08-01,2024-08-01,MEX,Mexico,psanchez@ggef.mx,Pabellon Rosarito,72050,011526622566334,N,Mall - In-line,22704
1241 de la calle Boulevard Industria local A33,"Plaza Agora Uruapan, Villa Uruapan",amorales@ggef.mx,N,N,Uruapan,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-07-13,2024-07-13,MEX,Mexico,ldeltoro@ggef.mx,Agora,72051,011526622566334,N,Mall - Food Court,60120
Blvd Juventino Rosas #500 Colonia Infonavit del Valle Local AV-SF-LC-05,,dortiz@ggef.mx,N,Y,San Francisco del Rincon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,rvarela@ggef.mx,San Francisco del Rincón,72091,0114492586164,N,Mall - In-line,36322
Av. Pablo Livas S/N,,Mauriciom@leva.mx,N,Y,Juarez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,Y,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2024-09-06,2024-09-06,MEX,Mexico,dqrivieradelsol@leva.mx,Riviera del Sol,72104,528183380628,N,Free-Standing,67275
"Costera Miguel Alemán 1926, Fracc Magallanes Local I-10",,mrodriguez@ggef.mx,N,N,Acapulco,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,gproa@ggef.mx,Galerias Diana,72109,011526622566334,N,Mall - Kiosk,39670
Plaza Patria #119,,gproa@ggef.mx,N,Y,Aguascalientes,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,amunoz@ggef.mx,Centro Aguascalientes,72110,011526622566334,N,Strip Center,20000
Av Montaña Monarca #1000 Col Desarrollo Montaña Monarca Local IN-20A,,amorales@ggef.mx,N,Y,Morelia,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-09-22,2024-09-22,MEX,Mexico,amunoz@ggef.mx,Paseo Altozano,72111,011526622566334,N,Mall - In-line,58350
Av. Romulo Garza 256,Miguel Aleman,Afredom@leva.mx,N,Y,San Nicolas de los Garza,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,Y,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2024-08-05,2024-08-05,MEX,Mexico,dqromulogarza@leva.mx,Romulo Garza,72125,528183380628,N,Free-Standing,66470
Av. Maestro Israel Cavazos S/N,Tres Caminos 2o Sector,Mauriciom@leva.mx,N,Y,Guadalupe,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,Y,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,,,MEX,Mexico,dqisraelcavazos@leva.mx,Israel Cavazos,72126,,N,Free-Standing,67190
"Perif. Carlos Pellicer Cámara #19, Plaza Altabrisa, Local 122, Col. 1° de Mayo",Centro,,N,Y,Villahermosa,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,selenef@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,,,MEX,Mexico,dqaltabrisa@hdgmx.com,Plaza Altabrisa,72129,,N,Mall - In-line,86190
Calz. Monterrey #1009,Aeropuerto,ynunez@ggef.mx,N,Y,San Luis Rio Colorado,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,ccastellanos@ggef.mx,Monterrey San Luis,72163,011526622566334,N,Free-Standing,83479
Blvd. Jesus Varela Rico #702,Tecnologica,,N,Y,Fresnillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,ilopez@ggef.mx,Fresnillo,72164,011526622566334,N,Free-Standing,99020
Blvd. San Juan Bautista Escalante #400,Heriberto Castilla,,N,Y,Hermosillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,ilopez@ggef.mx,Progreso,72165,011526622566334,N,Free-Standing,83105
"Avenida  Acueducto  No. 650,LOCAL PA31  Col. Residencial Zacatenco, Alcaldía  Gustavo A. Madero",,,N,Y,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,MX11,Operadora DQ Metropolitana,MX11,Adsur S.A. de C.V.,N,,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2024-09-27,2024-09-27,MEX,Mexico,,Dairy Queen Vista Norte,72205,,N,Mall - In-line,07369
Calzada la Huerta #2555,Ex Hacienda la Huerta,,N,Y,Morelia,Dairy Queen Treat,DQ Soft Serve,Mexico,MX03,DAQU DE,MX03,DAQU DE,Y,,,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,amorales@ggef.mx,La Huerta,72276,0114771263581,N,Free-Standing,
Av. Convencion de 1914 Oriente #906,Fraccionamiento Lomas de Santa Anita,,N,Y,Aguascalientes,Dairy Queen Treat,DQ Soft Serve,Mexico,MX03,DAQU DE,MX03,DAQU DE,Y,,,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,gproa@ggef.mx,Santa Anita,72277,0114771105354,N,Free-Standing,20180
Colonia Salvatierra #7200,Fraccionamiento Loma Bonita Norte,,N,Y,Tijuana,Dairy Queen Treat,DQ Soft Serve,Mexico,MX03,DAQU DE,MX03,DAQU DE,Y,,,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,vambriz@ggef.mx,Loma Bonita,72278,0116461081231,N,Free-Standing,22604
